"COMP_LEVEL";"MSJO_DATUM";"ZEIT_ID";"MESS_ID";"MSJO_WERT";"MSJO_INTERVALL";"MSJO_DGUELTIG";"STER_FLAG";"STKO_FLAG"
"2100";"01.03.2014 00:00:00";"1001";"179009";"2623376.67";"2678400";"2678400";"0";"32"
"2100";"01.04.2014 00:00:00";"1002";"179009";"2275356.73";"2678400";"2678400";"0";"32"
"2100";"01.05.2014 00:00:00";"1002";"179009";"2213971.27";"2678400";"2678400";"0";"32"
"2100";"01.06.2014 00:00:00";"1002";"179009";"2302004.34";"2678400";"2678400";"0";"32"
"2100";"01.07.2014 00:00:00";"1002";"179009";"2487201.21";"2678400";"2678400";"0";"32"
"2100";"01.08.2014 00:00:00";"1002";"179009";"2648508.10";"2678400";"2678400";"0";"32"
"2100";"01.09.2014 00:00:00";"1002";"179009";"2383805.95";"2678400";"2678400";"0";"32"
"2100";"01.10.2014 00:00:00";"1002";"179009";"2464937.86";"2678400";"2678400";"0";"32"
"2100";"01.11.2014 00:00:00";"1001";"179009";"2426575.27";"2678400";"2678400";"0";"32"
"2100";"01.12.2014 00:00:00";"1001";"179009";"2275365.78";"2678400";"2678400";"0";"32"
"2100";"01.01.2015 00:00:00";"1001";"179009";"2610794.28";"2678400";"2678400";"0";"32"
"2100";"01.02.2015 00:00:00";"1001";"179009";"2600182.44";"2678400";"2678400";"0";"32"
"2100";"01.03.2015 00:00:00";"1001";"179009";"2616268.94";"2678400";"2678400";"0";"32"
"2100";"01.04.2015 00:00:00";"1002";"179009";"2261189.17";"2678400";"2678400";"0";"32"
"2100";"01.05.2015 00:00:00";"1002";"179009";"2177160.42";"2678400";"2678400";"0";"32"
"2100";"01.06.2015 00:00:00";"1002";"179009";"2232184.46";"2678400";"2678400";"0";"32"
"2100";"01.07.2015 00:00:00";"1002";"179009";"2480362.79";"2678400";"2678400";"0";"32"
"2100";"01.08.2015 00:00:00";"1002";"179009";"2575582.09";"2678400";"2678400";"0";"32"
"2100";"01.09.2015 00:00:00";"1002";"179009";"2338575.83";"2678400";"2678400";"0";"32"
"2100";"01.10.2015 00:00:00";"1002";"179009";"2378596.12";"2678400";"2678400";"0";"32"
"2100";"01.11.2015 00:00:00";"1001";"179009";"2410027.76";"2678400";"2678400";"0";"32"
"2100";"01.12.2015 00:00:00";"1001";"179009";"2237915.53";"2678400";"2678400";"0";"32"
