"COMP_LEVEL";"MSJO_DATUM";"ZEIT_ID";"MESS_ID";"MSJO_WERT";"MSJO_INTERVALL";"MSJO_DGUELTIG";"STER_FLAG";"STKO_FLAG"
"2100";"01.01.2009 00:00:00";"1001";"1789994";"12345.00";"3600";"3600";"0";"32"
"2100";"01.01.2009 01:00:00";"1001";"1789994";"14041.60";"3600";"3600";"0";"32"
"2100";"01.01.2009 02:00:00";"1001";"1789994";"15682.10";"3600";"3600";"0";"32"
"2100";"01.01.2009 03:00:00";"1001";"1789994";"17266.50";"3600";"3600";"0";"32"
"2100";"01.01.2009 04:00:00";"1001";"1789994";"18830.50";"3600";"3600";"0";"32"
"2100";"01.01.2009 05:00:00";"1001";"1789994";"20433.60";"3600";"3600";"0";"32"
"2100";"01.01.2009 06:00:00";"1001";"1789994";"22074.10";"3600";"3600";"0";"32"
"2100";"01.01.2009 07:00:00";"1001";"1789994";"23905.00";"3600";"3600";"0";"32"
"2100";"01.01.2009 08:00:00";"1001";"1789994";"25603.30";"3600";"3600";"0";"32"
"2100";"01.01.2009 09:00:00";"1001";"1789994";"27434.20";"3600";"3600";"0";"32"
"2100";"01.01.2009 10:00:00";"1001";"1789994";"29169.90";"3600";"3600";"0";"32"
"2100";"01.01.2009 11:00:00";"1001";"1789994";"30944.70";"3600";"3600";"0";"32"
"2100";"01.01.2009 12:00:00";"1001";"1789994";"32471.30";"3600";"3600";"0";"32"
"2100";"01.01.2009 13:00:00";"1001";"1789994";"34169.60";"3600";"3600";"0";"32"
"2100";"01.01.2009 14:00:00";"1001";"1789994";"35944.40";"3600";"3600";"0";"32"
"2100";"01.01.2009 15:00:00";"1001";"1789994";"37642.70";"3600";"3600";"0";"32"
"2100";"01.01.2009 16:00:00";"1001";"1789994";"39322.30";"3600";"3600";"0";"32"
"2100";"01.01.2009 17:00:00";"1001";"1789994";"40944.10";"3600";"3600";"0";"32"
"2100";"01.01.2009 18:00:00";"1001";"1789994";"42832.80";"3600";"3600";"0";"32"
"2100";"01.01.2009 19:00:00";"1001";"1789994";"44512.40";"3600";"3600";"0";"32"
"2100";"01.01.2009 20:00:00";"1001";"1789994";"46134.20";"3600";"3600";"0";"32"
"2100";"01.01.2009 21:00:00";"1001";"1789994";"47793.40";"3600";"3600";"0";"32"
"2100";"01.01.2009 22:00:00";"1001";"1789994";"49491.70";"3600";"3600";"0";"32"
"2100";"01.01.2009 23:00:00";"1001";"1789994";"51227.40";"3600";"3600";"0";"32"
"2100";"02.01.2009 00:00:00";"1001";"1789994";"52867.90";"3600";"3600";"0";"32"
"2100";"02.01.2009 01:00:00";"1001";"1789994";"54452.30";"3600";"3600";"0";"32"
"2100";"02.01.2009 02:00:00";"1001";"1789994";"56016.30";"3600";"3600";"0";"32"
"2100";"02.01.2009 03:00:00";"1001";"1789994";"57619.40";"3600";"3600";"0";"32"
"2100";"02.01.2009 04:00:00";"1001";"1789994";"59259.90";"3600";"3600";"0";"32"
"2100";"02.01.2009 05:00:00";"1001";"1789994";"61034.70";"3600";"3600";"0";"32"
"2100";"02.01.2009 06:00:00";"1001";"1789994";"62770.40";"3600";"3600";"0";"32"
"2100";"02.01.2009 07:00:00";"1001";"1789994";"65174.20";"3600";"3600";"0";"32"
"2100";"02.01.2009 08:00:00";"1001";"1789994";"67617.10";"3600";"3600";"0";"32"
"2100";"02.01.2009 09:00:00";"1001";"1789994";"70020.90";"3600";"3600";"0";"32"
"2100";"02.01.2009 10:00:00";"1001";"1789994";"72519.90";"3600";"3600";"0";"32"
"2100";"02.01.2009 11:00:00";"1001";"1789994";"74865.90";"3600";"3600";"0";"32"
"2100";"02.01.2009 12:00:00";"1001";"1789994";"77517.90";"3600";"3600";"0";"32"
"2100";"02.01.2009 13:00:00";"1001";"1789994";"80056.00";"3600";"3600";"0";"32"
"2100";"02.01.2009 14:00:00";"1001";"1789994";"82230.30";"3600";"3600";"0";"32"
"2100";"02.01.2009 15:00:00";"1001";"1789994";"84557.60";"3600";"3600";"0";"32"
"2100";"02.01.2009 16:00:00";"1001";"1789994";"86731.90";"3600";"3600";"0";"32"
"2100";"02.01.2009 17:00:00";"1001";"1789994";"88868.80";"3600";"3600";"0";"32"
"2100";"02.01.2009 18:00:00";"1001";"1789994";"90891.80";"3600";"3600";"0";"32"
"2100";"02.01.2009 19:00:00";"1001";"1789994";"93314.30";"3600";"3600";"0";"32"
"2100";"02.01.2009 20:00:00";"1001";"1789994";"95585.50";"3600";"3600";"0";"32"
"2100";"02.01.2009 21:00:00";"1001";"1789994";"97685.00";"3600";"3600";"0";"32"
"2100";"02.01.2009 22:00:00";"1001";"1789994";"99708.00";"3600";"3600";"0";"32"
"2100";"02.01.2009 23:00:00";"1001";"1789994";"101673.20";"3600";"3600";"0";"32"
"2100";"03.01.2009 00:00:00";"1001";"1789994";"103638.40";"3600";"3600";"0";"32"
"2100";"03.01.2009 01:00:00";"1001";"1789994";"105833.10";"3600";"3600";"0";"32"
"2100";"03.01.2009 02:00:00";"1001";"1789994";"108065.20";"3600";"3600";"0";"32"
"2100";"03.01.2009 03:00:00";"1001";"1789994";"110144.30";"3600";"3600";"0";"32"
"2100";"03.01.2009 04:00:00";"1001";"1789994";"112223.40";"3600";"3600";"0";"32"
"2100";"03.01.2009 05:00:00";"1001";"1789994";"114207.30";"3600";"3600";"0";"32"
"2100";"03.01.2009 06:00:00";"1001";"1789994";"116362.90";"3600";"3600";"0";"32"
"2100";"03.01.2009 07:00:00";"1001";"1789994";"118537.20";"3600";"3600";"0";"32"
"2100";"03.01.2009 08:00:00";"1001";"1789994";"120444.60";"3600";"3600";"0";"32"
"2100";"03.01.2009 09:00:00";"1001";"1789994";"122447.20";"3600";"3600";"0";"32"
"2100";"03.01.2009 10:00:00";"1001";"1789994";"124602.80";"3600";"3600";"0";"32"
"2100";"03.01.2009 11:00:00";"1001";"1789994";"126758.40";"3600";"3600";"0";"32"
"2100";"03.01.2009 12:00:00";"1001";"1789994";"128914.00";"3600";"3600";"0";"32"
"2100";"03.01.2009 13:00:00";"1001";"1789994";"130974.40";"3600";"3600";"0";"32"
"2100";"03.01.2009 14:00:00";"1001";"1789994";"133206.50";"3600";"3600";"0";"32"
"2100";"03.01.2009 15:00:00";"1001";"1789994";"135037.40";"3600";"3600";"0";"32"
"2100";"03.01.2009 16:00:00";"1001";"1789994";"136868.30";"3600";"3600";"0";"32"
"2100";"03.01.2009 17:00:00";"1001";"1789994";"138891.30";"3600";"3600";"0";"32"
"2100";"03.01.2009 18:00:00";"1001";"1789994";"140780.00";"3600";"3600";"0";"32"
"2100";"03.01.2009 19:00:00";"1001";"1789994";"142687.40";"3600";"3600";"0";"32"
"2100";"03.01.2009 20:00:00";"1001";"1789994";"144518.30";"3600";"3600";"0";"32"
"2100";"03.01.2009 21:00:00";"1001";"1789994";"146464.80";"3600";"3600";"0";"32"
"2100";"03.01.2009 22:00:00";"1001";"1789994";"148430.00";"3600";"3600";"0";"32"
"2100";"03.01.2009 23:00:00";"1001";"1789994";"150337.40";"3600";"3600";"0";"32"
"2100";"04.01.2009 00:00:00";"1001";"1789994";"152207.40";"3600";"3600";"0";"32"
"2100";"04.01.2009 01:00:00";"1001";"1789994";"154096.10";"3600";"3600";"0";"32"
"2100";"04.01.2009 02:00:00";"1001";"1789994";"156137.80";"3600";"3600";"0";"32"
"2100";"04.01.2009 03:00:00";"1001";"1789994";"158332.50";"3600";"3600";"0";"32"
"2100";"04.01.2009 04:00:00";"1001";"1789994";"160297.70";"3600";"3600";"0";"32"
"2100";"04.01.2009 05:00:00";"1001";"1789994";"162149.00";"3600";"3600";"0";"32"
"2100";"04.01.2009 06:00:00";"1001";"1789994";"164076.80";"3600";"3600";"0";"32"
"2100";"04.01.2009 07:00:00";"1001";"1789994";"165889.00";"3600";"3600";"0";"32"
