"Lat","Long"
42.3174999999267,-95.4708333334515
33.3291666666293,-89.5416666668085
32.2550925925596,-87.5569444445942
32.2173850574384,-87.6875000001493
35.0791666666223,-77.0291666668585
32.1291666666341,-89.4708333334754
32.3624999999666,-88.179166666814
32.0708333333011,-87.6333333334828
32.0666666666344,-88.7625000001449
34.83645833329,-86.5156250001539
32.6947916666319,-90.6114583334709
32.2363888888559,-87.6108333334829
33.583333333295,-86.9041666668191
